name,group,country,language,tvg_id,kind,source,url
"MLB Channel (1080p) [Geo-blocked]","US - Sports","US","","MLB.us@SD","hls","","https://pb-2y9ox4r1fy550.akamaized.net/playlist.m3u8"
"Monster Jam","US - Sports","US","","MonsterJam.us","hls","","https://jmp2.uk/plu-65c33fd4dc10a40008f26af8.m3u8"
"Monster Jam","US - Sports","US","","MonsterJam.us","hls","","https://jmp2.uk/plu-65c340383a116800078c8454.m3u8"
"Monster Jam","US - Sports","US","","MonsterJam.us","hls","","https://4b9627c7.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X01vbnN0ZXJKYW1fSExT/playlist.m3u8"
"Monster Jam","US - Sports","US","","MonsterJam.us","hls","","https://jmp2.uk/plu-65c340983ba51e00083988e8.m3u8"
"Monster Jam","US - Sports","US","","MonsterJam.us","hls","","https://jmp2.uk/plu-65c69b683ba51e00084534a3.m3u8"
"Monster Jam (720p)","US - Sports","US","","MonsterJam.us@SD","hls","","https://jmp2.uk/plu-65bcc9c8d77d450008b34c6b.m3u8"
"NBA TV","US - Sports","US","","NBATV.us","hls","","https://amg00556-amg00556c3-firetv-us-6060.playouts.now.amagi.tv/playlist.m3u8"
"NBA TV","US - Sports","US","","NBATV.us","hls","","https://pb-5pdyic0cu7tri.akamaized.net/NBA.m3u8"
"NBA TV (1080p)","US - Sports","US","","NBATV.us@SD","hls","","https://cdn1.ayitistream.com/NBATV/index.m3u8"
"NBC Sports NOW","US - Sports","US","","NBCSportsNOW.us","hls","","https://jmp2.uk/plu-6549306c83595c000815a696.m3u8"
"NBC Sports NOW","US - Sports","US","","NBCSportsNOW.us","hls","","https://d1m1xk35ma8qfl.cloudfront.net/master.m3u8"
"NBC Sports NOW","US - Sports","US","","NBCSportsNOW.us","hls","","https://xumo-xumoent-vc-122-sjv70.fast.nbcuni.com/live/master.m3u8"
"NBC Sports NOW (1080p)","US - Sports","US","","NBCSportsNOW.us@SD","hls","","https://d4whmvwm0rdvi.cloudfront.net/10007/99993008/hls/master.m3u8?ads.xumo_channelId=99993008"
"NFL Channel","US - Sports","US","","NFLChannel.us","hls","","https://jmp2.uk/plu-5ced7d5df64be98e07ed47b6.m3u8"
"NFL Channel (1080p) [Geo-blocked]","US - Sports","US","","NFLChannel.us@SD","hls","","https://pb-we3ltka9xobj6.akamaized.net/master.m3u8"
"NHL Network","US - Sports","US","","NHLNetwork.us","hls","","https://aegis-cloudfront-1.tubi.video/1f4cbb33-cb23-40ab-b54b-2965cc551b32/playlist.m3u8"
"NHL Network (1080p)","US - Sports","US","","NHLNetwork.us@SD","hls","","https://nhl-firetv.amagi.tv/playlist.m3u8"
"NHRA TV","US - Sports","US","","NHRATV.us","hls","","https://aegis-cloudfront-1.tubi.video/b8c5eb48-349b-454f-9625-63911ee923f5/playlist.m3u8"
"NHRA TV (1080p)","US - Sports","US","","NHRATV.us@SD","hls","","https://d265y4sk8257lt.cloudfront.net/nh.m3u8"
"Overtime (1080p)","US - Sports","US","","Overtime.us@SD","hls","","https://d1a8aq6t30gkqj.cloudfront.net/v1/amc_overtime_1/samsungheadend_us/latest/main/hls/playlist_hd.m3u8"
"Pac 12 Insider (1080p)","US - Sports","US","","Pac12Insider.us@SD","hls","","https://pac12-firetv.amagi.tv/playlist.m3u8"
"Pac-12 Insider","US - Sports","US","","Pac12Insider.us","hls","","https://pac12-roku-us.amagi.tv/playlist.m3u8"
"Pac-12 Insider","US - Sports","US","","Pac12Insider.us","hls","","https://pac12-samsungus.amagi.tv/playlist.m3u8"
"Pac-12 Insider","US - Sports","US","","Pac12Insider.us","hls","","https://pac12-vizio.amagi.tv/playlist.m3u8"
"PBR RidePass (720p)","US - Sports","US","","PBRRidePass.us@SD","hls","","https://jmp2.uk/plu-60d39387706fe50007fda8e8.m3u8"
"PFL MMA","US - Sports","US","","PFLMMA.us","hls","","https://jmp2.uk/plu-64f6163a30ab3300083d870e.m3u8"
"PFL MMA","US - Sports","US","","PFLMMA.us","hls","","https://a883593c.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X1BGTE1NQV9ITFM/playlist.m3u8"
"PFL MMA","US - Sports","US","","PFLMMA.us","hls","","https://jmp2.uk/plu-6334a574605f140007e233c4.m3u8"
"PFL MMA (720p)","US - Sports","US","","PFLMMA.us@SD","hls","","https://jmp2.uk/plu-64f6180130ab3300083d896b.m3u8"
"PGA Tour","US - Sports","US","","PGATour.us","hls","","https://jmp2.uk/plu-66c870112630fc0008137ae2.m3u8"
"PGA Tour","US - Sports","US","","PGATour.us","hls","","https://jmp2.uk/plu-66c86fff9ba9e800080d8ebe.m3u8"
"PGA Tour","US - Sports","US","","PGATour.us","hls","","https://jmp2.uk/plu-66c86fed85e28d0008f8a9ec.m3u8"
"PGA Tour","US - Sports","US","","PGATour.us","hls","","https://jmp2.uk/plu-66d885aef0f17500084b6750.m3u8"
"PGA Tour","US - Sports","US","","PGATour.us","hls","","https://jmp2.uk/plu-5de94dacb394a300099fa22a.m3u8"
"PGA Tour","US - Sports","US","","PGATour.us","hls","","https://pb-783hpus5r91wv.akamaized.net/playlist.m3u8"
"PGA Tour (1080p)","US - Sports","US","","PGATour.us@SD","hls","","https://d11k1mnrgfposz.cloudfront.net/playlist.m3u8"
"Pluto TV Competition","US - Sports","US","","PlutoTVCompetition.us@SD","hls","","https://jmp2.uk/plu-603fde9026ecbf0007752c2c.m3u8"
"Pluto TV Deportes","US - Sports","US","","PlutoTVDeportes.us@LatAm","hls","","https://jmp2.uk/plu-5dcde07af1c85b0009b18651.m3u8"
"Pluto TV E-Sports","US - Sports","US","","PlutoTVESports.us@LatAm","hls","","https://jmp2.uk/plu-5ff3934600d4c7000733ff49.m3u8"
"Pluto TV Esportes","US - Sports","US","","PlutoTVEsportes.us@BR","hls","","https://jmp2.uk/plu-5f32d2db0af67400077f29c4.m3u8"
"Pluto TV Snooker 900","US - Sports","US","","PlutoTVSnooker900.us@CA","hls","","https://jmp2.uk/plu-639b4f75d3d35c0007d37b30.m3u8"
"PokerGO","US - Sports","US","","PokerGo.us@US","hls","","https://jmp2.uk/plu-5fc54366b04b2300072e31af.m3u8"
"Racer Network","US - Sports","US","","RacerNetwork.us","hls","","https://amg00378-mavtv-amg00378c2-samsung-nz-1791.playouts.now.amagi.tv/playlist/amg00378-mavtvfast-motorsportsnetwork-samsungnz/playlist.m3u8"
"Racer Network","US - Sports","US","","RacerNetwork.us","hls","","https://amg00378-mavtv-amg00378c3-sportstribal-emea-1325.playouts.now.amagi.tv/mavtv-smn-xm/playlist.m3u8"
"Racer Network (1080p)","US - Sports","US","","RacerNetwork.us@SD","hls","","https://amg00378-mavtv-amg00378c2-samsung-au-1790.playouts.now.amagi.tv/playlist/amg00378-mavtvfast-motorsportsnetwork-samsungau/playlist.m3u8"
"Racer Select","US - Sports","US","","RacerSelect.us","hls","","https://d85qrcmltdfp8.cloudfront.net/MAVTV_Select.m3u8"
"Racer Select (1080p)","US - Sports","US","","RacerSelect.us@SD","hls","","https://amg00378-amg00378c4-freelivesports-emea-5637.playouts.now.amagi.tv/playlist.m3u8"
"Rally TV","US - Sports","US","","RallyTV.us","hls","","https://jmp2.uk/plu-696e02423b9ce349c90edef9.m3u8"
"Rally TV","US - Sports","US","","RallyTV.us","hls","","https://jmp2.uk/plu-696e0fe49ba4ac18057433ac.m3u8"
"Rally TV","US - Sports","US","","RallyTV.us","hls","","https://jmp2.uk/plu-696e024a7e92438c27a425a8.m3u8"
"Rally TV (1080p)","US - Sports","US","","RallyTV.us@SD","hls","","https://rally-tv-live.akamaized.net/hls/live/2117704/RallyTV-Pri/master.m3u8"
"Rev'n Action (720p)","US - Sports","US","","REVNAction.us@SD","hls","","https://freecast-lukentvlive.vgcdn.net/out/v1/a4f31f297fc5440f814bd2cffd77e689/index.m3u8"
"Right Now TV","US - Sports","US","","RightNowTV.us","hls","","https://2-fss-1.streamhoster.com/pl_154/amlst:205448-2145652/rightnowtv.m3u8"
"RightNow TV (720p)","US - Sports","US","","RightNowTV.us@SD","hls","","https://a-cdn.klowdtv.com/live2/rightnowtv_720p/playlist.m3u8"
"Slopes TV (720p)","US - Sports","US","","SlopesTV.us@SD","hls","","https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=2241"
"SportsGrid","US - Sports","US","","SportsGrid.us","hls","","https://amg00315-sportsgrid-firetv.amagi.tv/playlist.m3u8"
"SportsGrid","US - Sports","US","","SportsGrid.us","hls","","https://sportsgrid-klowdtv.amagi.tv/playlist.m3u8"
"SportsGrid","US - Sports","US","","SportsGrid.us","hls","","https://sportsgrid-plex.amagi.tv/playlist.m3u8"
"SportsGrid","US - Sports","US","","SportsGrid.us","hls","","https://sportsgrid-samsungus.amagi.tv/playlist.m3u8"
"SportsGrid (1080p)","US - Sports","US","","SportsGrid.us@SD","hls","","https://sportsgrid-tribal.amagi.tv/playlist.m3u8"
"Stadium","US - Sports","US","","Stadium.us","hls","","https://aegis-cloudfront-1.tubi.video/74681dcc-e6d0-4add-ad67-a22ad9c152e6/playlist.m3u8"
"Strongman","US - Sports","US","","Strongman.us","hls","","https://rightsboosterltd-scl-1-gb.samsung.wurl.tv/playlist.m3u8"
"Strongman (720p)","US - Sports","US","","Strongman.us@UK","hls","","https://rightsboosterltd-scl-1-eu.rakuten.wurl.tv/playlist.m3u8"
"Strongman Champions League (720p)","US - Sports","US","","Strongman.us@Germany","hls","","https://rightsboosterltd-scl-2-eu.rakuten.wurl.tv/playlist.m3u8"
"Swerve Combat (1080p)","US - Sports","US","","SwerveSports.us@SD","hls","","https://linear-253.frequency.stream/mt/roku/253/hls/master/playlist.m3u8"
"Swerve Sports","US - Sports","US","","SwerveSports.us","hls","","https://a-cdn.klowdtv.com/live3/swervewomenssports_720p/playlist.m3u8"
"Swerve Sports","US - Sports","US","","SwerveSports.us","hls","","https://jmp2.uk/plu-683df56f5195c2a60a3f5559.m3u8"
"Swerve Sports","US - Sports","US","","SwerveSports.us","hls","","https://linear-253.frequency.stream/dist/stirr/253/hls/master/playlist.m3u8"
"Swerve Sports","US - Sports","US","","SwerveSports.us","hls","","https://linear-253.frequency.stream/dist/xumo/253/hls/master/playlist.m3u8"
"Tennis Channel","US - Sports","US","","TennisChannel.us","hls","","https://jmp2.uk/plu-6870c9333ffa5e0c914e9205.m3u8"
"Tennis Channel","US - Sports","US","","TennisChannel.us","hls","","https://jmp2.uk/plu-6870c97b759366af055fe371.m3u8"
"Tennis Channel","US - Sports","US","","TennisChannel.us","hls","","https://jmp2.uk/plu-6870c9ca759366af055fe891.m3u8"
"Tennis Channel","US - Sports","US","","TennisChannel.us","hls","","https://jmp2.uk/plu-6627621d56fc840008e47c90.m3u8"
"Tennis Channel","US - Sports","US","","TennisChannel.us","hls","","https://tennischannelintl-rakuten.amagi.tv/playlist.m3u8"
"Tennis Channel","US - Sports","US","","TennisChannel.us","hls","","https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01444-tennischannelth-tennischnlintl-lggb/playlist.m3u8"
"Tennis Channel (1080p)","US - Sports","US","","TennisChannel.us@SD","hls","","https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01444-tennischannelth-tennischannelnl-samsungnl/playlist.m3u8"
"TennisChannel 2 (720p)","US - Sports","US","","TennisChannel.us@Plus2","hls","","https://jmp2.uk/plu-681109b688b9d85d0938c6ba.m3u8"
"TVS Bowling Network (720p)","US - Sports","US","","TVSBowlingNetwork.us@SD","hls","","https://rpn.bozztv.com/gusa/gusa-tvsbowling/index.m3u8"
"TVS Classic Sports (360p)","US - Sports","US","","TVSClassicSports.us@SD","hls","","https://rpn.bozztv.com/gusa/gusa-tvs/index.m3u8"
"TVS Sports (720p) [Not 24/7]","US - Sports","US","","TVSSports.us@SD","hls","","https://rpn.bozztv.com/gusa/gusa-tvssports/index.m3u8"
"TVS Sports Bureau (720p)","US - Sports","US","","TVSSportsBureau.us@SD","hls","","https://rpn.bozztv.com/gusa/gusa-tvssportsbureau/index.m3u8"
"TVS Turbo (360p)","US - Sports","US","","TVSTurbo.us@SD","hls","","https://rpn.bozztv.com/gusa/gusa-tvsturbo/index.m3u8"
"TVS Women Sports (720p)","US - Sports","US","","TVSWomenSports.us@SD","hls","","https://rpn.bozztv.com/gusa/gusa-tvswsn/index.m3u8"
"Unbeaten","US - Sports","US","","Unbeaten.us","hls","","https://d1t5afz6qed3xk.cloudfront.net/Unbeaten.m3u8"
"Unbeaten","US - Sports","US","","Unbeaten.us","hls","","https://unbeaten-tcl.amagi.tv/playlist.m3u8"
"Unbeaten (1080p)","US - Sports","US","","Unbeaten.us@SD","hls","","https://lukentvlive.vgcdn.net/v1/master/cef183924f24adfa3d5d7601c3a17769082c0c2b/UnbeatenSports/playlist.m3u8"
"Willow","US - Sports","US","","Willow.us","hls","","http://tvsen7.aynascope.net/rEBp38Ax/index.m3u8"
"Willow","US - Sports","US","","Willow.us","hls","","https://tvsen5.aynaott.com/willowhd/index.m3u8"
"Willow (720p)","US - Sports","US","","Willow.us@SD","hls","","http://tvsen5.aynascope.net/willowhd/index.m3u8"
"Willow Sports","US - Sports","US","","WillowSports.us","hls","","https://jmp2.uk/plu-6972546cc62833833a187f50.m3u8"
"Willow Sports","US - Sports","US","","WillowSports.us","hls","","https://amg01269-amg01269c1-firetv-us-5377.playouts.now.amagi.tv/playlist.m3u8"
"Willow Sports","US - Sports","US","","WillowSports.us","hls","","https://amg01269-amg01269c1-sportstribal-emea-5204.playouts.now.amagi.tv/ts-eu-w1-n2/playlist/amg01269-willowtvfast-willowplus-sportstribalemea/playlist.m3u8"
"Willow Sports","US - Sports","US","","WillowSports.us","hls","","https://amg01269-amg01269c1-distrotv-us-5379.playouts.now.amagi.tv/playlist/amg01269-willowtvfast-willowplus-distrotvus/playlist.m3u8"
"Willow Sports (1080p)","US - Sports","US","","WillowSports.us@HD","hls","","https://d36r8jifhgsk5j.cloudfront.net/Willow_TV1080p.m3u8"
"Willow Sports (1080p)","US - Sports","US","","WillowSports.us@SD","hls","","https://d36r8jifhgsk5j.cloudfront.net/Willow_TV.m3u8"
"Women's Sports Network","US - Sports","US","","WomensSportsNetwork.us","hls","","https://jmp2.uk/plu-686d8dd294a028da3ac59566.m3u8"
"Women's Sports Network","US - Sports","US","","WomensSportsNetwork.us","hls","","https://aegis-cloudfront-1.tubi.video/e974981b-bbcd-42a3-a6c1-6c25e14f10bd/playlist.m3u8"
"Women's Sports Network (1080p)","US - Sports","US","","WomensSportsNetwork.us@SD","hls","","https://d39accvx65hq9o.cloudfront.net/Womens_Sports_Network.m3u8"
"World Poker Tour","US - Sports","US","","WorldPokerTour.us@Germany","hls","","https://jmp2.uk/plu-5ad9b7aae738977e2c312132.m3u8"
"World Poker Tour","US - Sports","US","","WorldPokerTour.us","hls","","https://jmp2.uk/plu-5ad8d796e738977e2c31094a.m3u8"
"World Poker Tour","US - Sports","US","","WorldPokerTour.us","hls","","https://jmp2.uk/plu-63eba66da8b2270008436b10.m3u8"
"World Poker Tour","US - Sports","US","","WorldPokerTour.us","hls","","https://jmp2.uk/plu-62ea4b755e8e770007387b79.m3u8"
"World Poker Tour","US - Sports","US","","WorldPokerTour.us","hls","","https://jmp2.uk/plu-6177f8fdef21ab0007332b53.m3u8"
"World Poker Tour","US - Sports","US","","WorldPokerTour.us","hls","","https://jmp2.uk/plu-6080381ab7c9ea00074ec64c.m3u8"
"World Poker Tour","US - Sports","US","","WorldPokerTour.us","hls","","https://jmp2.uk/plu-608016e446d73500075ea7e0.m3u8"
"World Poker Tour","US - Sports","US","","WorldPokerTour.us","hls","","https://jmp2.uk/plu-61781254560f2e00071b78ce.m3u8"
"World Poker Tour","US - Sports","US","","WorldPokerTour.us","hls","","https://jmp2.uk/plu-617805a67267650007573ffd.m3u8"
"World Poker Tour","US - Sports","US","","WorldPokerTour.us","hls","","https://amg00218-wptenterprisesi-worldpokertour-klowdtv-5619e.amagi.tv/playlist/amg00218-wptenterprisesi-worldpokertour-klowdtv/playlist.m3u8"
"World Poker Tour","US - Sports","US","","WorldPokerTour.us","hls","","https://jmp2.uk/plu-5616f9c0ada51f8004c4b091.m3u8"
"World Poker Tour","US - Sports","US","","WorldPokerTour.us","hls","","https://pb-41uwb26l8gvwx.akamaized.net/World_Poker_Tour.m3u8"
"World Poker Tour","US - Sports","US","","WorldPokerTour.us","hls","","https://amg00218-wptenterprisesi-worldpokertour-xumo-us.amagi.tv/playlist.m3u8"
"World Poker Tour (1080p)","US - Sports","US","","WorldPokerTour.us@Poland","hls","","https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/playlist.m3u8?ads.xumo_channelId=88883102"
"World Poker Tour (1080p)","US - Sports","US","","WorldPokerTour.us@UK","hls","","https://amg00477-samsungelectron-worldpokertour-samsunguk-81igb.amagi.tv/playlist/amg00477-samsungelectron-worldpokertour-samsunguk/playlist.m3u8"
"World Poker Tour (1080p)","US - Sports","US","","WorldPokerTour.us@US","hls","","https://d2e00kr7m9coe4.cloudfront.net/scheduler/scheduleMaster/406.m3u8"
"XFC TV (720p)","US - Sports","US","","XFCTV.us@SD","hls","","https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=2247"
"AKC TV Puppies 24/7","US - 24/7 Series","US","","AKCTVPuppies.us@SD","hls","","https://install.akctvcontrol.com/speed/broadcast/140/desktop-playlist.m3u8"
"Al-Fady TV (1080p) [Not 24/7]","US - 24/7 Series","US","","AlFadyTV.us@SD","hls","","https://5d658d7e9f562.streamlock.net/alfadytv.tv/alfadytv.smil/playlist.m3u8"
"Alkarma TV Family (1080p) [Not 24/7]","US - 24/7 Series","US","","AlkarmaTVFamily.us@SD","hls","","https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmaNA2.smil/playlist.m3u8"
"Alkarma TV Middle East (1080p) [Not 24/7]","US - 24/7 Series","US","","AlkarmaTVMiddleEast.us@SD","hls","","https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmame1.smil/playlist.m3u8"
"Alkarma TV North America & Canada (1080p) [Not 24/7]","US - 24/7 Series","US","","AlkarmaTVNorthAmericaCanada.us@SD","hls","","https://5aafcc5de91f1.streamlock.net/alkarmatv.com/alkarmana1.smil/playlist.m3u8"
"Alkarma TV Praise (720p) [Not 24/7]","US - 24/7 Series","US","","AlkarmaTVPraise.us@SD","hls","","https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmapa.smil/playlist.m3u8"
"Alkarma TV Talmaza (Discipleship) (1080p) [Not 24/7]","US - 24/7 Series","US","","AlkarmaTVTalmazaDiscipleship.us@SD","hls","","https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmame2.smil/playlist.m3u8"
"Alkarma TV Youth & English (1080p) [Not 24/7]","US - 24/7 Series","US","","AlkarmaTVYouthEnglish.us@SD","hls","","https://5aafcc5de91f1.streamlock.net/alkarmatv.com/alkarmaus.smil/playlist.m3u8"
"Almagd TV Middle East (1080p) [Not 24/7]","US - 24/7 Series","US","","AlmagdTVMiddleEast.us@SD","hls","","https://597f64b67707a.streamlock.net/almagd.tv/almagd.smil/playlist.m3u8"
"Ameritrade (1080p) [Not 24/7]","US - 24/7 Series","US","","Ameritrade.us@SD","hls","","https://tdameritrade-vizio.amagi.tv/playlist.m3u8"
"Amga TV (720p) [Not 24/7]","US - 24/7 Series","US","","AMGATV.us@SD","hls","","https://streamer1.connectto.com/AMGA_WEB_1202/playlist.m3u8"
"ARTN TV (1080p) [Not 24/7]","US - 24/7 Series","US","","ARTNTV.us@SD","hls","","https://streamer1.connectto.com/ARTN_mobile/index.m3u8"
"AssyriaSat (720p) [Not 24/7]","US - 24/7 Series","US","","KBSV231.us@SD","hls","","http://66.242.170.53/hls/live/temp/index.m3u8"
"ATVSat (1080p) [Not 24/7]","US - 24/7 Series","US","","ATVSat.us@SD","hls","","https://stream.atvsat.com/atvsatlive/smil:atvsatlive.smil/playlist.m3u8"
"AXN Black Romania [Not 24/7]","US - 24/7 Series","US","","AXNBlack.us@Romania","hls","","http://315e5a5d.ottrast.com/iptv/MM4E93NGF5LADZ/6952/index.m3u8"
"AXN White [Not 24/7]","US - 24/7 Series","US","","AXNWhite.us@SD","hls","","http://315e5a5d.ottrast.com/iptv/MM4E93NGF5LADZ/6950/index.m3u8"
"BUTV10 (Boston University) (1080p) [Not 24/7]","US - 24/7 Series","US","","BUTV10.us@SD","hls","","https://cdnapisec.kaltura.com/p/2184561/sp/218456100/playManifest/entryId/1_68qxw4eu/format/applehttp/a.m3u8"
"CBS 9 Oklahoma City OK (KWTV-DT1) (720p) [Not 24/7]","US - 24/7 Series","US","","KWTVDT91.us@HD","hls","","https://fuel-streaming-prod01.fuelmedia.io/v1/sem/e48409e7-672d-42f2-b5e0-ebb6744b0425.m3u8"
"CBS News 24/7","US - 24/7 Series","US","","CBSNews247.us","hls","","https://jmp2.uk/plu-62441d6ded1827000763dcda.m3u8"
"CBS News 24/7","US - 24/7 Series","US","","CBSNews247.us","hls","","https://jmp2.uk/plu-61e82af27027f9000753c6e4.m3u8"
"CBS News 24/7","US - 24/7 Series","US","","CBSNews247.us","hls","","https://jmp2.uk/plu-6231ede1be5b460007f91bc1.m3u8"
"CBS News 24/7","US - 24/7 Series","US","","CBSNews247.us","hls","","https://jmp2.uk/plu-6231ec93779a9d00079ba8e2.m3u8"
"CBS News 24/7","US - 24/7 Series","US","","CBSNews247.us","hls","","https://jmp2.uk/plu-6231ec4b62cd1f0007093c7b.m3u8"
"CBS News 24/7","US - 24/7 Series","US","","CBSNews247.us","hls","","https://jmp2.uk/plu-6231e909bc960f00075d8e7c.m3u8"
"CBS News 24/7","US - 24/7 Series","US","","CBSNews247.us","hls","","https://jmp2.uk/plu-6231e9b7f6deff00074674f4.m3u8"
"CBS News 24/7","US - 24/7 Series","US","","CBSNews247.us","hls","","https://jmp2.uk/plu-6231eb3865be650007f59595.m3u8"
"CBS News 24/7","US - 24/7 Series","US","","CBSNews247.us","hls","","https://cbsn-us-vtt.cbsnstream.cbsnews.com/out/v1/ef868690d34144509eda696884bf1619/master.m3u8"
"CBS News 24/7","US - 24/7 Series","US","","CBSNews247.us","hls","","https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master.m3u8"
"CBS News 24/7","US - 24/7 Series","US","","CBSNews247.us","hls","","https://jmp2.uk/plu-5a6b92f6e22a617379789618.m3u8"
"CBS News 24/7 (720p)","US - 24/7 Series","US","","CBSNews247.us@SD","hls","","https://jmp2.uk/plu-6350fdd266e9ea0007bedec5.m3u8"
"Chef Champion (720p) [Not 24/7]","US - 24/7 Series","US","","ChefChampion.us@SD","hls","","https://rpn.bozztv.com/gusa/gusa-chefchampion/index.m3u8"
"Chef Roc Show (720p) [Not 24/7]","US - 24/7 Series","US","","ChefRocShow.us@SD","hls","","https://rpn.bozztv.com/gusa/gusa-chefrock/index.m3u8"
"City TV Capital City Connection [Not 24/7]","US - 24/7 Series","US","","CapitalCityConnectionMontgomery.us@SD","hls","","https://capitalcityconnection.cablecast.tv/live/stream-1/live.m3u8"
"Classic Cinema (240p) [Not 24/7]","US - 24/7 Series","US","","ClassicCinema.us@SD","hls","","https://rpn.bozztv.com/gusa/gusa-classiccinema/index.m3u8"
